field.nmbr;registr.code;Species;reads;Identity;Phylum;Class;Order;Family;Genus;Type
S-UPG90-15;NBC.LAB.5453a;Borelis_schlumbergeri_NBCLAB3737;10;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-15;NBC.LAB.5453c;Borelis_schlumbergeri_NBCLAB3737;8;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-15;NBC.LAB.5453b;Borelis_schlumbergeri_NBCLAB3737;8;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-15;NBC.LAB.5453d;Borelis_schlumbergeri_NBCLAB3737;14;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-15;NBC.LAB.5453e;Borelis_schlumbergeri_NBCLAB3737;7;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-15;NBC.LAB.5453g;Borelis_schlumbergeri_NBCLAB3737;18;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-15;NBC.LAB.5453f;Borelis_schlumbergeri_NBCLAB3737;8;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-15;NBC.LAB.5453b;Borelis_schlumbergeri_NBCLAB3737;6;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-15;NBC.LAB.5453c;Borelis_schlumbergeri_NBCLAB3737;15;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-15;NBC.LAB.5453d;Borelis_schlumbergeri_NBCLAB3737;6;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-15;NBC.LAB.5453e;Borelis_schlumbergeri_NBCLAB3737;7;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-15;NBC.LAB.5453f;Borelis_schlumbergeri_NBCLAB3737;16;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-15;NBC.LAB.5453g;Borelis_schlumbergeri_NBCLAB3737;17;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-06;NBC.LAB.5451a;Borelis_schlumbergeri_NBCLAB3737;5;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-06;NBC.LAB.5451f;Borelis_schlumbergeri_NBCLAB3737;27;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454f;Borelis_schlumbergeri_NBCLAB3737;167;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454e;Borelis_schlumbergeri_NBCLAB3737;36;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454b;Borelis_schlumbergeri_NBCLAB3737;189;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454c;Borelis_schlumbergeri_NBCLAB3737;126;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454a;Borelis_schlumbergeri_NBCLAB3737;156;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454d;Borelis_schlumbergeri_NBCLAB3737;17;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454c;Borelis_schlumbergeri_NBCLAB3737;39;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454b;Borelis_schlumbergeri_NBCLAB3737;50;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454d;Borelis_schlumbergeri_NBCLAB3737;4;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454e;Borelis_schlumbergeri_NBCLAB3737;15;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454a;Borelis_schlumbergeri_NBCLAB3737;56;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454f;Borelis_schlumbergeri_NBCLAB3737;40;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454a;Borelis_schlumbergeri_NBCLAB3737;41;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454b;Borelis_schlumbergeri_NBCLAB3737;36;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454c;Borelis_schlumbergeri_NBCLAB3737;19;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454d;Borelis_schlumbergeri_NBCLAB3737;5;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454e;Borelis_schlumbergeri_NBCLAB3737;8;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454f;Borelis_schlumbergeri_NBCLAB3737;23;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454f;Borelis_schlumbergeri_NBCLAB3737;22;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454c;Borelis_schlumbergeri_NBCLAB3737;15;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454b;Borelis_schlumbergeri_NBCLAB3737;23;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454a;Borelis_schlumbergeri_NBCLAB3737;23;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454b;Borelis_schlumbergeri_NBCLAB3737;6;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454f;Borelis_schlumbergeri_NBCLAB3737;14;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454c;Borelis_schlumbergeri_NBCLAB3737;5;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454d;Borelis_schlumbergeri_NBCLAB3737;5;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454e;Borelis_schlumbergeri_NBCLAB3737;6;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454a;Borelis_schlumbergeri_NBCLAB3737;4;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454b;Borelis_schlumbergeri_NBCLAB3737;28;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454a;Borelis_schlumbergeri_NBCLAB3737;23;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454c;Borelis_schlumbergeri_NBCLAB3737;7;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454d;Borelis_schlumbergeri_NBCLAB3737;5;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454e;Borelis_schlumbergeri_NBCLAB3737;18;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454f;Borelis_schlumbergeri_NBCLAB3737;25;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG92-rf1;NBC.LAB.5455a;Borelis_schlumbergeri_NBCLAB3737;18;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG92-rf1;NBC.LAB.5455g;Borelis_schlumbergeri_NBCLAB3737;123;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG92-rf1;NBC.LAB.5455d;Borelis_schlumbergeri_NBCLAB3737;97;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG92-rf1;NBC.LAB.5455b;Borelis_schlumbergeri_NBCLAB3737;16;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG92-rf1;NBC.LAB.5455g;Borelis_schlumbergeri_NBCLAB3737;100;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG92-rf1;NBC.LAB.5455f;Borelis_schlumbergeri_NBCLAB3737;81;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG92-rf1;NBC.LAB.5455e;Borelis_schlumbergeri_NBCLAB3737;23;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG92-rf1;NBC.LAB.5455d;Borelis_schlumbergeri_NBCLAB3737;10;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG92-rf1;NBC.LAB.5455c;Borelis_schlumbergeri_NBCLAB3737;32;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG92-rf1;NBC.LAB.5455b;Borelis_schlumbergeri_NBCLAB3737;31;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG92-rf1;NBC.LAB.5455a;Borelis_schlumbergeri_NBCLAB3737;41;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG92-rf1;NBC.LAB.5455f;Borelis_schlumbergeri_NBCLAB3737;48;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG92-rf1;NBC.LAB.5455g;Borelis_schlumbergeri_NBCLAB3737;76;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG92-rf1;NBC.LAB.5455c;Borelis_schlumbergeri_NBCLAB3737;18;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG92-rf1;NBC.LAB.5455a;Borelis_schlumbergeri_NBCLAB3737;16;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG92-rf1;NBC.LAB.5455e;Borelis_schlumbergeri_NBCLAB3737;21;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG92-rf1;NBC.LAB.5455b;Borelis_schlumbergeri_NBCLAB3737;21;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG92-rf1;NBC.LAB.5455g;Borelis_schlumbergeri_NBCLAB3737;77;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG92-rf1;NBC.LAB.5455b;Borelis_schlumbergeri_NBCLAB3737;77;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG92-rf1;NBC.LAB.5455a;Borelis_schlumbergeri_NBCLAB3737;101;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG92-rf1;NBC.LAB.5455f;Borelis_schlumbergeri_NBCLAB3737;90;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG92-rf1;NBC.LAB.5455c;Borelis_schlumbergeri_NBCLAB3737;67;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG92-rf1;NBC.LAB.5455d;Borelis_schlumbergeri_NBCLAB3737;94;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG92-rf1;NBC.LAB.5455e;Borelis_schlumbergeri_NBCLAB3737;72;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG92-rf1;NBC.LAB.5455d;Borelis_schlumbergeri_NBCLAB3737;274;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG92-rf1;NBC.LAB.5455c;Borelis_schlumbergeri_NBCLAB3737;249;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG92-rf1;NBC.LAB.5455f;Borelis_schlumbergeri_NBCLAB3737;342;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG92-rf1;NBC.LAB.5455e;Borelis_schlumbergeri_NBCLAB3737;297;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG92-rf1;NBC.LAB.5455a;Borelis_schlumbergeri_NBCLAB3737;409;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG92-rf1;NBC.LAB.5455g;Borelis_schlumbergeri_NBCLAB3737;262;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG92-rf1;NBC.LAB.5455b;Borelis_schlumbergeri_NBCLAB3737;275;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG92-rf1;NBC.LAB.5455g;Borelis_schlumbergeri_NBCLAB3737;35;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG92-rf1;NBC.LAB.5455c;Borelis_schlumbergeri_NBCLAB3737;12;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG92-rf1;NBC.LAB.5455a;Borelis_schlumbergeri_NBCLAB3737;4;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG92-rf1;NBC.LAB.5455b;Borelis_schlumbergeri_NBCLAB3737;5;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG92-rf1;NBC.LAB.5455f;Borelis_schlumbergeri_NBCLAB3737;17;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG92-rf2;NBC.LAB.5456e;Borelis_schlumbergeri_NBCLAB3737;7;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG92-rf2;NBC.LAB.5456b;Borelis_schlumbergeri_NBCLAB3737;5;96.262;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
E-UPG90-06;NBC.LAB.5461a;Borelis_schlumbergeri_NBCLAB3737;30;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
E-UPG90-12;NBC.LAB.5462d;Borelis_schlumbergeri_NBCLAB3737;234;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
E-UPG90-12;NBC.LAB.5462d;Borelis_schlumbergeri_NBCLAB3737;64;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
E-UPG90-12;NBC.LAB.5462d;Borelis_schlumbergeri_NBCLAB3737;87;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
E-UPG90-15;NBC.LAB.5463b;Borelis_schlumbergeri_NBCLAB3737;8;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
E-UPG90-15;NBC.LAB.5463c;Borelis_schlumbergeri_NBCLAB3737;14;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
E-UPG90-15;NBC.LAB.5463d;Borelis_schlumbergeri_NBCLAB3737;6;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
E-UPG92-rf1;NBC.LAB.5465a;Borelis_schlumbergeri_NBCLAB3737;7;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
E-UPG92-rf1;NBC.LAB.5465c;Borelis_schlumbergeri_NBCLAB3737;415;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
E-UPG92-rf1;NBC.LAB.5465c;Borelis_schlumbergeri_NBCLAB3737;33;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
E-UPG92-rf1;NBC.LAB.5465c;Borelis_schlumbergeri_NBCLAB3737;17;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
E-UPG92-rf1;NBC.LAB.5465c;Borelis_schlumbergeri_NBCLAB3737;10;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
E-UPG92-rf1;NBC.LAB.5465f;Borelis_schlumbergeri_NBCLAB3737;461;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
E-UPG92-rf1;NBC.LAB.5465f;Borelis_schlumbergeri_NBCLAB3737;175;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
E-UPG92-rf1;NBC.LAB.5465f;Borelis_schlumbergeri_NBCLAB3737;7;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
E-UPG92-rf1;NBC.LAB.5465f;Borelis_schlumbergeri_NBCLAB3737;8;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
E-UPG92-rf2;NBC.LAB.5466d;Borelis_schlumbergeri_NBCLAB3737;16;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-12;NBC.LAB.5452a;Borelis_schlumbergeri_NBCLAB3737;5;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-12;NBC.LAB.5452b;Borelis_schlumbergeri_NBCLAB3737;6;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-15;NBC.LAB.5453c;Borelis_schlumbergeri_NBCLAB3737;227;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-15;NBC.LAB.5453b;Borelis_schlumbergeri_NBCLAB3737;238;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-15;NBC.LAB.5453f;Borelis_schlumbergeri_NBCLAB3737;666;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-15;NBC.LAB.5453a;Borelis_schlumbergeri_NBCLAB3737;313;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-15;NBC.LAB.5453g;Borelis_schlumbergeri_NBCLAB3737;621;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-15;NBC.LAB.5453e;Borelis_schlumbergeri_NBCLAB3737;129;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-15;NBC.LAB.5453d;Borelis_schlumbergeri_NBCLAB3737;471;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-15;NBC.LAB.5453c;Borelis_schlumbergeri_NBCLAB3737;1379;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-15;NBC.LAB.5453a;Borelis_schlumbergeri_NBCLAB3737;1110;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-15;NBC.LAB.5453b;Borelis_schlumbergeri_NBCLAB3737;1228;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-15;NBC.LAB.5453d;Borelis_schlumbergeri_NBCLAB3737;1057;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-15;NBC.LAB.5453g;Borelis_schlumbergeri_NBCLAB3737;1176;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-15;NBC.LAB.5453f;Borelis_schlumbergeri_NBCLAB3737;1349;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-15;NBC.LAB.5453e;Borelis_schlumbergeri_NBCLAB3737;1256;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-15;NBC.LAB.5453b;Borelis_schlumbergeri_NBCLAB3737;28;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-15;NBC.LAB.5453d;Borelis_schlumbergeri_NBCLAB3737;25;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-15;NBC.LAB.5453c;Borelis_schlumbergeri_NBCLAB3737;29;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-15;NBC.LAB.5453a;Borelis_schlumbergeri_NBCLAB3737;26;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-15;NBC.LAB.5453g;Borelis_schlumbergeri_NBCLAB3737;23;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-15;NBC.LAB.5453f;Borelis_schlumbergeri_NBCLAB3737;39;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-15;NBC.LAB.5453e;Borelis_schlumbergeri_NBCLAB3737;21;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-15;NBC.LAB.5453f;Borelis_schlumbergeri_NBCLAB3737;6;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-06;NBC.LAB.5451b;Borelis_schlumbergeri_NBCLAB3737;23;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-06;NBC.LAB.5451f;Borelis_schlumbergeri_NBCLAB3737;48;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-06;NBC.LAB.5451a;Borelis_schlumbergeri_NBCLAB3737;9;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-06;NBC.LAB.5451b;Borelis_schlumbergeri_NBCLAB3737;8;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-06;NBC.LAB.5451c;Borelis_schlumbergeri_NBCLAB3737;12;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG90-06;NBC.LAB.5451a;Borelis_schlumbergeri_NBCLAB3737;6;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454f;Borelis_schlumbergeri_NBCLAB3737;14;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454e;Borelis_schlumbergeri_NBCLAB3737;9;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454c;Borelis_schlumbergeri_NBCLAB3737;19;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454a;Borelis_schlumbergeri_NBCLAB3737;39;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454b;Borelis_schlumbergeri_NBCLAB3737;26;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454c;Borelis_schlumbergeri_NBCLAB3737;20;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454a;Borelis_schlumbergeri_NBCLAB3737;36;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454b;Borelis_schlumbergeri_NBCLAB3737;27;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454e;Borelis_schlumbergeri_NBCLAB3737;6;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454f;Borelis_schlumbergeri_NBCLAB3737;21;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454f;Borelis_schlumbergeri_NBCLAB3737;14;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454a;Borelis_schlumbergeri_NBCLAB3737;14;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454b;Borelis_schlumbergeri_NBCLAB3737;30;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454e;Borelis_schlumbergeri_NBCLAB3737;8;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454d;Borelis_schlumbergeri_NBCLAB3737;5;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454c;Borelis_schlumbergeri_NBCLAB3737;6;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454f;Borelis_schlumbergeri_NBCLAB3737;8;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454d;Borelis_schlumbergeri_NBCLAB3737;4;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454a;Borelis_schlumbergeri_NBCLAB3737;4;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454c;Borelis_schlumbergeri_NBCLAB3737;5;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454b;Borelis_schlumbergeri_NBCLAB3737;5;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454a;Borelis_schlumbergeri_NBCLAB3737;38;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
S-UPG91-rf1;NBC.LAB.5454b;Borelis_schlumbergeri_NBCLAB3737;33;96.573;Foraminifera;Tubothalamea;Miliolida;Alveolinidae;Borelis;LBF
